"","week","date","trap","sample","canopysp","block","quad","type","species","fruitnum","seednum","poop","damaged","obs"
"1349",14,2014-04-21,51,2,"Vogu",3,"A","Semilla","Alchorneopsis floribunda",0,1,NA,NA,NA
"1350",14,2014-04-21,52,1,"Vogu",3,"B","Fruto","Piptocarpha poeppigiana",10,10,NA,NA,NA
"1351",14,2014-04-21,52,2,"Vogu",3,"B","Semilla","Muestra 67",0,1,NA,NA,NA
"1352",14,2014-04-21,53,1,"Vogu",3,"C","Fruto","Piptocarpha poeppigiana",17,17,NA,NA,NA
"1353",14,2014-04-21,53,2,"Vogu",3,"C","Semilla","Muestra 59",0,1,NA,NA,NA
"1354",14,2014-04-21,53,3,"Vogu",3,"C","Semilla","Cecropia obtusifolia",0,6,NA,NA,NA
"1355",14,2014-04-21,54,1,"Vogu",3,"D","Fruto","Piptocarpha poeppigiana",11,11,NA,NA,NA
"1356",14,2014-04-21,54,2,"Vogu",3,"D","Fruto","Alchorneopsis floribunda",1,3,NA,NA,NA
"1357",14,2014-04-21,54,3,"Vogu",3,"D","Semilla","Alchorneopsis floribunda",0,3,NA,NA,NA
"1358",14,2014-04-21,55,1,"Vogu",3,"C","Fruto","Alchorneopsis floribunda",4,12,NA,NA,NA
"1359",14,2014-04-21,55,2,"Vogu",3,"C","Semilla","Alchorneopsis floribunda",0,4,NA,NA,NA
"1360",14,2014-04-21,56,1,"Hial",4,"A",NA,NA,0,0,NA,NA,NA
"1361",14,2014-04-21,57,1,"Hial",4,"B","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1362",14,2014-04-21,58,1,"Hial",4,"C",NA,NA,0,0,NA,NA,NA
"1363",14,2014-04-21,59,1,"Hial",4,"D",NA,NA,0,0,NA,NA,NA
"1364",14,2014-04-21,60,1,"Hial",4,"C","Semilla","Muestra 59",0,3,NA,NA,NA
"1365",14,2014-04-21,60,2,"Hial",4,"C","Fruto","Simarouba amara",11,11,NA,NA,NA
"1366",14,2014-04-21,60,3,"Hial",4,"C","Semilla","Simarouba amara",0,1,NA,NA,NA
"1367",14,2014-04-21,61,1,"Viko",4,"A",NA,NA,0,0,NA,NA,NA
"1368",14,2014-04-21,62,1,"Viko",4,"B","Fruto","Piptocarpha poeppigiana",8,8,NA,NA,NA
"1369",14,2014-04-21,63,1,"Viko",4,"C",NA,NA,0,0,NA,NA,NA
"1370",14,2014-04-21,64,1,"Viko",4,"D","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1371",14,2014-04-21,64,2,"Viko",4,"D","Semilla","Vismia billbergiana",0,3,NA,NA,NA
"1372",14,2014-04-21,64,3,"Viko",4,"D","Semilla","Cecropia obtusifolia",0,2,NA,NA,NA
"1373",14,2014-04-21,65,1,"Viko",4,"A","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1374",14,2014-04-21,66,1,"Pema",4,"A","Semilla","Alchorneopsis floribunda",0,3,NA,NA,NA
"1375",14,2014-04-21,66,2,"Pema",4,"A","Semilla","Cecropia obtusifolia",0,2,NA,NA,NA
"1376",14,2014-04-21,67,1,"Pema",4,"B","Semilla","Alchorneopsis floribunda",0,369,NA,NA,NA
"1377",14,2014-04-21,67,2,"Pema",4,"B","Fruto","Alchorneopsis floribunda",3,9,NA,NA,NA
"1378",14,2014-04-21,67,3,"Pema",4,"B","Fruto","Piptocarpha poeppigiana",2,2,NA,NA,NA
"1379",14,2014-04-21,68,1,"Pema",4,"C","Fruto","Alchorneopsis floribunda",21,63,NA,NA,NA
"1380",14,2014-04-21,68,2,"Pema",4,"C","Semilla","Alchorneopsis floribunda",0,58,NA,NA,NA
"1381",14,2014-04-21,69,1,"Pema",4,"D","Fruto","Piptocarpha poeppigiana",3,3,NA,NA,NA
"1382",14,2014-04-21,69,2,"Pema",4,"D","Fruto","Alchorneopsis floribunda",2,6,NA,NA,NA
"1383",14,2014-04-21,69,3,"Pema",4,"D","Semilla","Alchorneopsis floribunda",0,6,NA,NA,NA
"1384",14,2014-04-21,70,1,"Pema",4,"A","Semilla","Alchorneopsis floribunda",0,592,NA,NA,NA
"1385",14,2014-04-21,70,2,"Pema",4,"A","Fruto","Alchorneopsis floribunda",47,141,NA,NA,NA
"1386",14,2014-04-21,70,3,"Pema",4,"A","Semilla","Doliocarpus multiflorus",0,1,NA,NA,NA
"1387",14,2014-04-21,70,4,"Pema",4,"A","Semilla","Muestra 59",0,1,NA,NA,NA
"1388",14,2014-04-21,71,1,"Vogu",4,"A","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1389",14,2014-04-21,72,1,"Vogu",4,"B",NA,NA,0,0,NA,NA,NA
"1390",14,2014-04-21,73,1,"Vogu",4,"C","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1391",14,2014-04-21,74,1,"Vogu",4,"D","Fruto","Guatteria amplifolia",1,1,NA,NA,NA
"1392",14,2014-04-21,75,1,"Vogu",4,"D",NA,NA,0,0,NA,NA,NA
"1393",15,2014-04-28,1,1,"Hial",1,"A","Semilla","Simarouba amara",0,1,NA,NA,NA
"1394",15,2014-04-28,1,2,"Hial",1,"A","Fruto","Piptocarpha poeppigiana",91,91,NA,NA,NA
"1395",15,2014-04-28,2,1,"Hial",1,"B",NA,NA,0,0,NA,NA,NA
"1396",15,2014-04-28,3,1,"Hial",1,"C",NA,NA,0,0,NA,NA,NA
"1397",15,2014-04-28,4,1,"Hial",1,"D","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1398",15,2014-04-28,4,2,"Hial",1,"D","Semilla","Alchorneopsis floribunda",0,1,NA,NA,NA
"1399",15,2014-04-28,4,3,"Hial",1,"D","Semilla","Muestra 67",0,1,NA,NA,NA
"1400",15,2014-04-28,4,4,"Hial",1,"D","Semilla","Cecropia obtusifolia",0,1,NA,NA,NA
"1401",15,2014-04-28,5,1,"Hial",1,"B",NA,NA,0,0,NA,NA,NA
"1402",15,2014-04-28,6,1,"Viko",1,"A",NA,NA,0,0,NA,NA,NA
"1403",15,2014-04-28,7,1,"Viko",1,"B","Fruto","Gouania polygama",1,1,NA,NA,NA
"1404",15,2014-04-28,8,1,"Viko",1,"C","Semilla","Muestra 67",0,2,NA,NA,NA
"1405",15,2014-04-28,9,1,"Viko",1,"D","Semilla","Luehea seemannii",0,1,NA,NA,NA
"1406",15,2014-04-28,9,2,"Viko",1,"D","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1407",15,2014-04-28,10,1,"Viko",1,"B",NA,NA,0,0,NA,NA,NA
"1408",15,2014-04-28,11,1,"Pema",1,"A","Fruto","Piptocarpha poeppigiana",6,6,NA,NA,NA
"1409",15,2014-04-28,12,1,"Pema",1,"B","Fruto","Piptocarpha poeppigiana",3,3,NA,NA,NA
"1410",15,2014-04-28,12,2,"Pema",1,"B","Semilla","Cecropia obtusifolia",0,2,NA,NA,NA
"1411",15,2014-04-28,13,1,"Pema",1,"C",NA,NA,0,0,NA,NA,NA
"1412",15,2014-04-28,14,1,"Pema",1,"D",NA,NA,0,0,NA,NA,NA
"1413",15,2014-04-28,15,1,"Pema",1,"D","Fruto","Piptocarpha poeppigiana",6,6,NA,NA,NA
"1414",15,2014-04-28,16,1,"Hial",2,"A","Fruto","Hieronyma alchorneoides",1,1,NA,NA,NA
"1415",15,2014-04-28,16,2,"Hial",2,"A","Fruto","Miconia affinis",2,70,NA,NA,NA
"1416",15,2014-04-28,17,1,"Hial",2,"B",NA,NA,0,0,NA,NA,NA
"1417",15,2014-04-28,18,1,"Hial",2,"C",NA,NA,0,0,NA,NA,NA
"1418",15,2014-04-28,19,1,"Hial",2,"D",NA,NA,0,0,NA,NA,NA
"1419",15,2014-04-28,20,1,"Hial",2,"D","Fruto","Simarouba amara",2,2,NA,NA,NA
"1420",15,2014-04-28,21,1,"Viko",2,"A","Fruto","Gouania polygama",1,1,NA,NA,NA
"1421",15,2014-04-28,21,2,"Viko",2,"A","Semilla","Luehea seemannii",0,1,NA,NA,NA
"1422",15,2014-04-28,21,3,"Viko",2,"A","Semilla","Muestra 40",0,1,NA,NA,NA
"1423",15,2014-04-28,22,1,"Viko",2,"B","Semilla","Luehea seemannii",0,1,NA,NA,NA
"1424",15,2014-04-28,23,1,"Viko",2,"C","Semilla","Luehea seemannii",0,2,NA,NA,NA
"1425",15,2014-04-28,23,2,"Viko",2,"C","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1426",15,2014-04-28,23,3,"Viko",2,"C","Semilla","Cecropia obtusifolia",0,1,NA,NA,NA
"1427",15,2014-04-28,23,4,"Viko",2,"C","Semilla","Alchorneopsis floribunda",0,14,NA,NA,NA
"1428",15,2014-04-28,24,1,"Viko",2,"D","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1429",15,2014-04-28,24,2,"Viko",2,"D","Semilla","Cecropia insignis",0,1,NA,NA,NA
"1430",15,2014-04-28,24,3,"Viko",2,"D","Muetra 67","Muestra 67",0,1,NA,NA,NA
"1431",15,2014-04-28,25,1,"Viko",2,"B","Semilla","Alchorneopsis floribunda",0,2,NA,NA,NA
"1432",15,2014-04-28,25,2,"Viko",2,"B","Semilla","Muestra 59",0,1,NA,NA,NA
"1433",15,2014-04-28,26,1,"Pema",2,"A","Semilla","Doliocarpus multiflorus",0,1,NA,NA,NA
"1434",15,2014-04-28,27,1,"Pema",2,"B","Semilla","Alchorneopsis floribunda",0,14,NA,NA,NA
"1435",15,2014-04-28,28,1,"Pema",2,"C","Fruto","Gouania polygama",10,10,NA,NA,NA
"1436",15,2014-04-28,29,1,"Pema",2,"D","Semilla","Doliocarpus multiflorus",0,5,NA,NA,NA
"1437",15,2014-04-28,29,2,"Pema",2,"D","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1438",15,2014-04-28,29,3,"Pema",2,"D","Semilla","Alchorneopsis floribunda",0,15,NA,NA,NA
"1439",15,2014-04-28,29,4,"Pema",2,"D","Semilla","Muetra 59",0,2,NA,NA,NA
"1440",15,2014-04-28,30,1,"Pema",2,"C","Fruto","Gouania polygama",1,1,NA,NA,NA
"1441",15,2014-04-28,30,2,"Pema",2,"C","Fruto","Cordia alliodora",1,1,NA,NA,NA
"1442",15,2014-04-28,30,3,"Pema",2,"C","Semilla","Psychotria marginata",0,1,NA,NA,NA
"1443",15,2014-04-28,30,4,"Pema",2,"C","Semilla","Alchorneopsis floribunda",0,5,NA,NA,NA
"1444",15,2014-04-28,31,1,"Vogu",2,"A",NA,NA,0,0,NA,NA,NA
"1445",15,2014-04-28,32,1,"Vogu",2,"B","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1446",15,2014-04-28,33,1,"Vogu",2,"C","Fruto","Cordia alliodora",4,4,NA,NA,NA
"1447",15,2014-04-28,34,1,"Vogu",2,"D","Fruto","Piptocarpha poeppigiana",4,4,NA,NA,NA
"1448",15,2014-04-28,35,1,"Vogu",2,"A",NA,NA,0,0,NA,NA,NA
"1449",15,2014-04-28,36,1,"Hial",3,"A",NA,NA,0,0,NA,NA,NA
"1450",15,2014-04-28,37,1,"Hial",3,"B",NA,NA,0,0,NA,NA,NA
"1451",15,2014-04-28,38,1,"Hial",3,"C",NA,NA,0,0,NA,NA,NA
"1452",15,2014-04-28,39,1,"Hial",3,"D",NA,NA,0,0,NA,NA,NA
"1453",15,2014-04-28,40,1,"Hial",3,"B",NA,NA,0,0,NA,NA,NA
"1454",15,2014-04-28,41,1,"Viko",3,"A","Fruto","Piptocarpha poeppigiana",417,417,NA,NA,NA
"1455",15,2014-04-28,42,1,"Viko",3,"B","Fruto","Piptocarpha poeppigiana",4,4,NA,NA,NA
"1456",15,2014-04-28,43,1,"Viko",3,"C","Fruto","Piptocarpha poeppigiana",58,58,NA,NA,NA
"1457",15,2014-04-28,44,1,"Viko",3,"D","Fruto","Alchorneopsis floribunda",5,15,NA,NA,NA
"1458",15,2014-04-28,44,2,"Viko",3,"D","Semilla","Alchorneopsis floribunda",0,6,NA,NA,NA
"1459",15,2014-04-28,45,1,"Viko",3,"A",NA,NA,0,0,NA,NA,NA
"1460",15,2014-04-28,46,1,"Pema",3,"A",NA,NA,0,0,NA,NA,NA
"1461",15,2014-04-28,47,1,"Pema",3,"B",NA,NA,0,0,NA,NA,NA
"1462",15,2014-04-28,48,1,"Pema",3,"C",NA,NA,0,0,NA,NA,NA
"1463",15,2014-04-28,49,1,"Pema",3,"D",NA,NA,0,0,NA,NA,NA
"1464",15,2014-04-28,50,1,"Pema",3,"D",NA,NA,0,0,NA,NA,NA
"1465",15,2014-04-28,51,1,"Vogu",3,"A","Fruto","Piptocarpha poeppigiana",7,7,NA,NA,NA
"1466",15,2014-04-28,52,1,"Vogu",3,"B","Fruto","Piptocarpha poeppigiana",22,22,NA,NA,NA
"1467",15,2014-04-28,52,2,"Vogu",3,"B","Semilla","Alchorneopsis floribunda",0,2,NA,NA,NA
"1468",15,2014-04-28,52,3,"Vogu",3,"B","Semilla","Vismia billbergiana",0,2,NA,NA,NA
"1469",15,2014-04-28,53,1,"Vogu",3,"C","Fruto","Piptocarpha poeppigiana",6,6,NA,NA,NA
"1470",15,2014-04-28,53,2,"Vogu",3,"C","Semilla","Cecropia obtusifolia",0,9,NA,NA,NA
"1471",15,2014-04-28,53,3,"Vogu",3,"C","Semilla","Muestra 59",0,1,NA,NA,NA
"1472",15,2014-04-28,54,1,"Vogu",3,"D",NA,NA,0,0,NA,NA,NA
"1473",15,2014-04-28,55,1,"Vogu",3,"C",NA,NA,0,0,NA,NA,NA
"1474",15,2014-04-28,56,1,"Hial",4,"A","Semilla","Doliocarpus multiflorus",0,1,NA,NA,NA
"1475",15,2014-04-28,56,2,"Hial",4,"A","Semilla","Alchorneopsis floribunda",0,2,NA,NA,NA
"1476",15,2014-04-28,57,1,"Hial",4,"B","Semilla","Alchorneopsis floribunda",0,4,NA,NA,NA
"1477",15,2014-04-28,57,2,"Hial",4,"B","Semilla","Cecropia obtusifolia",0,1,NA,NA,NA
"1478",15,2014-04-28,57,3,"Hial",4,"B","Semilla","Mandevilla hirsuta",0,1,NA,NA,NA
"1479",15,2014-04-28,58,1,"Hial",4,"C","Fruto","Simarouba amara",5,5,NA,NA,NA
"1480",15,2014-04-28,58,2,"Hial",4,"C","Semilla","Alchorneopsis floribunda",0,10,NA,NA,NA
"1481",15,2014-04-28,58,3,"Hial",4,"C","Semilla","Muetra 59",0,1,NA,NA,NA
"1482",15,2014-04-28,58,4,"Hial",4,"C","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1483",15,2014-04-28,59,1,"Hial",4,"D","Semilla","Alchorneopsis floribunda",0,5,NA,NA,NA
"1484",15,2014-04-28,59,2,"Hial",4,"D","Semilla","Muestra 59",0,2,NA,NA,NA
"1485",15,2014-04-28,60,1,"Hial",4,"C","Fruto","Piptocarpha poeppigiana",2,2,NA,NA,NA
"1486",15,2014-04-28,60,2,"Hial",4,"C","Semilla","Muestra 59",0,1,NA,NA,NA
"1487",15,2014-04-28,60,3,"Hial",4,"C","Fruto","Simarouba amara",6,6,NA,NA,NA
"1488",15,2014-04-28,60,4,"Hial",4,"C","Fruto","Miconia multispicata",1,17,NA,NA,NA
"1489",15,2014-04-28,61,1,"Viko",4,"A",NA,NA,0,0,NA,NA,NA
"1490",15,2014-04-28,62,1,"Viko",4,"B","Fruto","Piptocarpha poeppigiana",5,5,NA,NA,NA
"1491",15,2014-04-28,63,1,"Viko",4,"C",NA,NA,0,0,NA,NA,NA
"1492",15,2014-04-28,64,1,"Viko",4,"D","Fruto","Piptocarpha poeppigiana",4,4,NA,NA,NA
"1493",15,2014-04-28,64,2,"Viko",4,"D","Semilla","Vismia billbergiana",0,1,NA,NA,NA
"1494",15,2014-04-28,64,3,"Viko",4,"D","Semilla","Cecropia obtusifolia",0,1,NA,NA,NA
"1495",15,2014-04-28,65,1,"Viko",4,"A",NA,NA,0,0,NA,NA,NA
"1496",15,2014-04-28,66,1,"Pema",4,"A","Semilla","Cecropia obtusifolia",0,1,NA,NA,NA
"1497",15,2014-04-28,66,2,"Pema",4,"A","Semilla","Alchorneopsis floribunda",0,14,NA,NA,NA
"1498",15,2014-04-28,66,3,"Pema",4,"A","Semilla","Vismia billbergiana",0,1,NA,NA,NA
"1499",15,2014-04-28,67,1,"Pema",4,"B","Semilla","Alchorneopsis floribunda",0,271,NA,NA,NA
"1500",15,2014-04-28,68,1,"Pema",4,"C","Fruto","Alchorneopsis floribunda",15,45,NA,NA,NA
"1501",15,2014-04-28,68,2,"Pema",4,"C","Semilla","Alchorneopsis floribunda",0,280,NA,NA,NA
"1502",15,2014-04-28,68,3,"Pema",4,"C","Semilla","Muestra 59",0,1,NA,NA,NA
"1503",15,2014-04-28,68,4,"Pema",4,"C","Semilla","Doliocarpus multiflorus",0,3,NA,NA,NA
"1504",15,2014-04-28,69,1,"Pema",4,"D","Semilla","Alchorneopsis floribunda",0,16,NA,NA,NA
"1505",15,2014-04-28,70,1,"Pema",4,"A","Fruto","Alchorneopsis floribunda",21,63,NA,NA,NA
"1506",15,2014-04-28,70,2,"Pema",4,"A","Semilla","Alchorneopsis floribunda",0,267,NA,NA,NA
"1507",15,2014-04-28,70,3,"Pema",4,"A","Semilla","Muetra 59",0,2,NA,NA,NA
"1508",15,2014-04-28,71,1,"Vogu",4,"A","Semilla","Miconia affinis",0,3,NA,NA,NA
"1509",15,2014-04-28,72,1,"Vogu",4,"B","Semilla","Alchorneopsis floribunda",0,1,NA,NA,NA
"1510",15,2014-04-28,72,2,"Vogu",4,"B","Fruto","Piptocarpha poeppigiana",2,2,NA,NA,NA
"1511",15,2014-04-28,72,3,"Vogu",4,"B","Semilla","Cecropia obtusifolia",0,1,NA,NA,NA
"1512",15,2014-04-28,72,4,"Vogu",4,"B","Semilla","Mandevilla hirsuta",0,1,NA,NA,NA
"1513",15,2014-04-28,72,5,"Vogu",4,"B","Semilla","Muestra 67",0,1,NA,NA,NA
"1514",15,2014-04-28,73,1,"Vogu",4,"C",NA,NA,0,0,NA,NA,NA
"1515",15,2014-04-28,74,1,"Vogu",4,"D","Fruto","Guatteria amplifolia",1,1,NA,NA,NA
"1516",15,2014-04-28,75,1,"Vogu",4,"D","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1517",15,2014-04-28,75,2,"Vogu",4,"D","Semilla","Alchorneopsis floribunda",0,1,NA,NA,NA
"1518",16,2014-05-05,1,1,"Hial",1,"A","Fruto","Piptocarpha poeppigiana",42,42,NA,NA,NA
"1519",16,2014-05-05,1,2,"Hial",1,"A","Semilla","Alchorneopsis floribunda",0,1,NA,NA,NA
"1520",16,2014-05-05,2,1,"Hial",1,"B","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1521",16,2014-05-05,2,2,"Hial",1,"B","Semilla","Muestra 71",0,2,NA,NA,NA
"1522",16,2014-05-05,3,1,"Hial",1,"C","Fruto","Piptocarpha poeppigiana",4,4,NA,NA,NA
"1523",16,2014-05-05,4,1,"Hial",1,"D","Fruto","Piptocarpha poeppigiana",7,7,NA,NA,NA
"1524",16,2014-05-05,5,1,"Hial",1,"B","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1525",16,2014-05-05,5,2,"Hial",1,"B","Semilla","Luehea seemannii",0,1,NA,NA,NA
"1526",16,2014-05-05,6,1,"Viko",1,"A",NA,NA,0,0,NA,NA,NA
"1527",16,2014-05-05,7,1,"Viko",1,"B","Fruto","Piptocarpha poeppigiana",5,5,NA,NA,NA
"1528",16,2014-05-05,8,1,"Viko",1,"C","Semilla","Mandevilla hirsuta",0,2,NA,NA,NA
"1529",16,2014-05-05,8,2,"Viko",1,"C","Fruto","Piptocarpha poeppigiana",7,7,NA,NA,NA
"1530",16,2014-05-05,9,1,"Viko",1,"D","Fruto","Piptocarpha poeppigiana",7,7,NA,NA,NA
"1531",16,2014-05-05,9,2,"Viko",1,"D","Semilla","Alchorneopsis floribunda",0,2,NA,NA,NA
"1532",16,2014-05-05,10,1,"Viko",1,"B",NA,NA,0,0,NA,NA,NA
"1533",16,2014-05-05,11,1,"Pema",1,"A","Semilla","Luehea seemannii",0,2,NA,NA,NA
"1534",16,2014-05-05,11,2,"Pema",1,"A","Fruto","Piptocarpha poeppigiana",3,3,NA,NA,NA
"1535",16,2014-05-05,12,1,"Pema",1,"B","Fruto","Piptocarpha poeppigiana",17,17,NA,NA,NA
"1536",16,2014-05-05,12,2,"Pema",1,"B","Semilla","Luehea seemannii",0,1,NA,NA,NA
"1537",16,2014-05-05,13,1,"Pema",1,"C",NA,NA,0,0,NA,NA,NA
"1538",16,2014-05-05,14,1,"Pema",1,"D",NA,NA,0,0,NA,NA,NA
"1539",16,2014-05-05,15,1,"Pema",1,"D","Fruto","Piptocarpha poeppigiana",3,3,NA,NA,NA
"1540",16,2014-05-05,15,2,"Pema",1,"D","Semilla","Luehea seemannii",0,1,NA,NA,NA
"1541",16,2014-05-05,16,1,"Hial",2,"A","Fruto","Piptocarpha poeppigiana",4,4,NA,NA,NA
"1542",16,2014-05-05,17,1,"Hial",2,"B","Fruto","Piptocarpha poeppigiana",2,2,NA,NA,NA
"1543",16,2014-05-05,18,1,"Hial",2,"C","Semilla","Luehea seemannii",0,1,NA,NA,NA
"1544",16,2014-05-05,18,2,"Hial",2,"C","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1545",16,2014-05-05,19,1,"Hial",2,"D","Fruto","Miconia affinis",2,89,NA,NA,NA
"1546",16,2014-05-05,19,2,"Hial",2,"D","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1547",16,2014-05-05,20,1,"Hial",2,"D","Fruto","Simarouba amara",3,3,NA,NA,NA
"1548",16,2014-05-05,20,2,"Hial",2,"D","Semilla","Simarouba amara",0,1,NA,NA,NA
"1549",16,2014-05-05,20,3,"Hial",2,"D","Semilla","Luehea seemannii",0,1,NA,NA,NA
"1550",16,2014-05-05,21,1,"Viko",2,"A","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1551",16,2014-05-05,21,2,"Viko",2,"A","Semilla","Cecropia obtusifolia",0,2,NA,NA,NA
"1552",16,2014-05-05,22,1,"Viko",2,"B",NA,NA,0,0,NA,NA,NA
"1553",16,2014-05-05,23,1,"Viko",2,"C","Fruto","Alchorneopsis floribunda",1,3,NA,NA,NA
"1554",16,2014-05-05,23,2,"Viko",2,"C","Semilla","Alchorneopsis floribunda",0,3,NA,NA,NA
"1555",16,2014-05-05,23,3,"Viko",2,"C","Fruto","Piptocarpha poeppigiana",6,6,NA,NA,NA
"1556",16,2014-05-05,24,1,"Viko",2,"D","Fruto","Gouania polygama",1,1,NA,NA,NA
"1557",16,2014-05-05,24,2,"Viko",2,"D","Fruto","Piptocarpha poeppigiana",4,4,NA,NA,NA
"1558",16,2014-05-05,25,1,"Viko",2,"B",NA,NA,0,0,NA,NA,NA
"1559",16,2014-05-05,26,1,"Pema",2,"A","Fruto","Gouania polygama",0,1,NA,NA,NA
"1560",16,2014-05-05,26,2,"Pema",2,"A","Semilla","Doliocarpus multiflorus",0,1,NA,NA,NA
"1561",16,2014-05-05,26,3,"Pema",2,"A","Semilla","Alchorneopsis floribunda",0,69,NA,NA,NA
"1562",16,2014-05-05,26,4,"Pema",2,"A","Semilla","Muestra 76",0,4,NA,NA,NA
"1563",16,2014-05-05,27,1,"Pema",2,"B","Semilla","Alchorneopsis floribunda",0,12,NA,NA,NA
"1564",16,2014-05-05,27,2,"Pema",2,"B","Fruto","Piptocarpha poeppigiana",2,2,NA,NA,NA
"1565",16,2014-05-05,27,3,"Pema",2,"B","Semilla","Luehea seemannii",0,3,NA,NA,NA
"1566",16,2014-05-05,27,4,"Pema",2,"B","Fruto","Gouania polygama",3,3,NA,NA,NA
"1567",16,2014-05-05,28,1,"Pema",2,"C","Fruto","Gouania polygama",15,15,NA,NA,NA
"1568",16,2014-05-05,29,1,"Pema",2,"D","Fruto","Piptocarpha poeppigiana",2,2,NA,NA,NA
"1569",16,2014-05-05,29,2,"Pema",2,"D","Semilla","Luehea seemannii",0,3,NA,NA,NA
"1570",16,2014-05-05,29,3,"Pema",2,"D","Fruto","Gouania polygama",5,5,NA,NA,NA
"1571",16,2014-05-05,29,4,"Pema",2,"D","Semilla","Doliocarpus multiflorus",0,20,NA,NA,NA
"1572",16,2014-05-05,29,5,"Pema",2,"D","Semilla","Alchorneopsis floribunda",0,26,NA,NA,NA
"1573",16,2014-05-05,29,6,"Pema",2,"D","Semilla","Miconia multispicata",0,13,NA,NA,NA
"1574",16,2014-05-05,30,1,"Pema",2,"C","Fruto","Gouania polygama",5,5,NA,NA,NA
"1575",16,2014-05-05,31,1,"Vogu",2,"A",NA,NA,0,0,NA,NA,NA
"1576",16,2014-05-05,32,1,"Vogu",2,"B","Fruto","Piptocarpha poeppigiana",3,3,NA,NA,NA
"1577",16,2014-05-05,32,2,"Vogu",2,"B","Semilla","Alchorneopsis floribunda",0,1,NA,NA,NA
"1578",16,2014-05-05,33,1,"Vogu",2,"C","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1579",16,2014-05-05,33,2,"Vogu",2,"C","Fruto","Gouania polygama",1,1,NA,NA,NA
"1580",16,2014-05-05,34,1,"Vogu",2,"D","Fruto","Piptocarpha poeppigiana",12,12,NA,NA,NA
"1581",16,2014-05-05,35,1,"Vogu",2,"A","Fruto","Piptocarpha poeppigiana",3,3,NA,NA,NA
"1582",16,2014-05-05,35,2,"Vogu",2,"A","Semilla","Alchorneopsis floribunda",0,1,NA,NA,NA
"1583",16,2014-05-05,36,1,"Hial",3,"A","Fruto","Piptocarpha poeppigiana",2,2,NA,NA,NA
"1584",16,2014-05-05,37,1,"Hial",3,"B","Fruto","Piptocarpha poeppigiana",1,1,NA,NA,NA
"1585",16,2014-05-05,38,1,"Hial",3,"C","Semilla","Luehea seemannii",0,1,NA,NA,NA
"1586",16,2014-05-05,39,1,"Hial",3,"D",NA,NA,0,0,NA,NA,NA
"1587",16,2014-05-05,40,1,"Hial",3,"B",NA,NA,0,0,NA,NA,NA
"1588",16,2014-05-05,41,1,"Viko",3,"A","Fruto","Piptocarpha poeppigiana",82,82,NA,NA,NA
"1589",16,2014-05-05,41,2,"Viko",3,"A","Semilla","Doliocarpus multiflorus",0,1,NA,NA,NA
"1590",16,2014-05-05,41,3,"Viko",3,"A","Semilla","Cecropia obtusifolia",0,3,NA,NA,NA
"1591",16,2014-05-05,41,4,"Viko",3,"A","Semilla","Alchorneopsis floribunda",0,1,NA,NA,NA
"1592",16,2014-05-05,42,1,"Viko",3,"B","Semilla","Alchorneopsis floribunda",0,2,NA,NA,NA
"1593",16,2014-05-05,42,2,"Viko",3,"B","Semilla","Muestra 59",0,1,NA,NA,NA
"1594",16,2014-05-05,42,3,"Viko",3,"B","Fruto","Piptocarpha poeppigiana",3,3,NA,NA,NA
"1595",16,2014-05-05,43,1,"Viko",3,"C","Fruto","Piptocarpha poeppigiana",13,13,NA,NA,NA
"1596",16,2014-05-05,44,1,"Viko",3,"D","Fruto","Piptocarpha poeppigiana",5,5,NA,NA,NA
"1597",16,2014-05-05,44,2,"Viko",3,"D","Fruto","Alchorneopsis floribunda",2,6,NA,NA,NA
"1598",16,2014-05-05,44,3,"Viko",3,"D","Semilla","Alchorneopsis floribunda",0,65,NA,NA,NA
"1599",16,2014-05-05,45,1,"Viko",3,"A",NA,NA,0,0,NA,NA,NA
"1600",16,2014-05-05,46,1,"Pema",3,"A",NA,NA,0,0,NA,NA,NA
"1601",16,2014-05-05,47,1,"Pema",3,"B","Semilla","Alchorneopsis floribunda",0,1,NA,NA,NA
"1602",16,2014-05-05,47,2,"Pema",3,"B","Fruto","Piptocarpha poeppigiana",2,2,NA,NA,NA
